Store,week_start,horizon_week,pred_sales
861,2015-09-03,5,6982.567
861,2015-09-10,6,6967.83
862,2015-08-06,1,7990.0547
862,2015-08-13,2,6349.0146
862,2015-08-20,3,13561.031
862,2015-08-27,4,10718.904
862,2015-09-03,5,9724.267
862,2015-09-10,6,7316.139
863,2015-08-06,1,11932.577
863,2015-08-13,2,8116.056
863,2015-08-20,3,10744.0625
863,2015-08-27,4,10755.727
863,2015-09-03,5,10611.886
863,2015-09-10,6,8437.23
864,2015-08-06,1,11034.985
864,2015-08-13,2,5130.199
864,2015-08-20,3,7444.8657
864,2015-08-27,4,5520.199
864,2015-09-03,5,6924.831
864,2015-09-10,6,6967.83
865,2015-08-06,1,12019.58
865,2015-08-13,2,4139.3647
865,2015-08-20,3,11518.528
865,2015-08-27,4,11232.743
865,2015-09-03,5,8444.348
865,2015-09-10,6,7030.953
866,2015-08-06,1,8837.506
866,2015-08-13,2,7030.8086
866,2015-08-20,3,11044.288
866,2015-08-27,4,11284.545
866,2015-09-03,5,7525.9985
866,2015-09-10,6,6072.866
867,2015-08-06,1,9465.1875
867,2015-08-13,2,8576.706
867,2015-08-20,3,10721.798
867,2015-08-27,4,7056.897
867,2015-09-03,5,4827.6914
867,2015-09-10,6,7107.0215
868,2015-08-06,1,13651.611
868,2015-08-13,2,5450.925
868,2015-08-20,3,10539.084
868,2015-08-27,4,10757.789
868,2015-09-03,5,10047.282
868,2015-09-10,6,8381.928
869,2015-08-06,1,6782.743
869,2015-08-13,2,8686.829
869,2015-08-20,3,10403.373
869,2015-08-27,4,7339.1465
869,2015-09-03,5,4827.6914
869,2015-09-10,6,6828.8784
870,2015-08-06,1,8931.264
870,2015-08-13,2,6755.6
870,2015-08-20,3,12405.938
870,2015-08-27,4,10273.322
870,2015-09-03,5,7287.9067
870,2015-09-10,6,4687.022
871,2015-08-06,1,8647.599
871,2015-08-13,2,7444.248
871,2015-08-20,3,11025.871
871,2015-08-27,4,10939.08
871,2015-09-03,5,7287.9067
871,2015-09-10,6,6010.281
872,2015-08-06,1,9642.648
872,2015-08-13,2,7174.4165
872,2015-08-20,3,12323.667
872,2015-08-27,4,10978.172
872,2015-09-03,5,7525.9985
872,2015-09-10,6,6010.281
873,2015-08-06,1,9637.159
873,2015-08-13,2,5177.2646
873,2015-08-20,3,8238.659
873,2015-08-27,4,7655.476
873,2015-09-03,5,6982.567
873,2015-09-10,6,6967.83
874,2015-08-06,1,9775.228
874,2015-08-13,2,5636.456
874,2015-08-20,3,8664.055
874,2015-08-27,4,7422.807
874,2015-09-03,5,6704.4224
874,2015-09-10,6,6967.83
875,2015-08-06,1,11130.098
875,2015-08-13,2,6793.396
875,2015-08-20,3,8228.367
875,2015-08-27,4,6987.8447
875,2015-09-03,5,6646.6865
875,2015-09-10,6,6967.83
876,2015-07-23,1,9166.594
876,2015-07-30,2,9237.824
876,2015-08-06,3,20495.773
876,2015-08-13,4,8469.517
876,2015-08-20,5,9906.396
876,2015-08-27,6,10257.258
877,2015-08-06,1,8428.173
877,2015-08-13,2,6194.156
877,2015-08-20,3,11703.424
877,2015-08-27,4,10657.604
877,2015-09-03,5,7287.9067
877,2015-09-10,6,4687.022
878,2015-08-06,1,8727.155
878,2015-08-13,2,5313.339
878,2015-08-20,3,13912.02
878,2015-08-27,4,10672.671
878,2015-09-03,5,9724.267
878,2015-09-10,6,7316.139
879,2015-08-06,1,11227.494
879,2015-08-13,2,4510.2803
879,2015-08-20,3,5659.597
879,2015-08-27,4,5982.328
879,2015-09-03,5,6924.831
879,2015-09-10,6,6967.83
880,2015-08-06,1,12733.626
880,2015-08-13,2,5485.6675
880,2015-08-20,3,10008.555
880,2015-08-27,4,12650.499
880,2015-09-03,5,9893.512
880,2015-09-10,6,6764.523
881,2015-08-06,1,11117.363
881,2015-08-13,2,4730.501
881,2015-08-20,3,5601.4214
881,2015-08-27,4,7753.908
881,2015-09-03,5,6924.831
881,2015-09-10,6,6967.83
882,2015-08-06,1,7252.954
882,2015-08-13,2,8519.519
882,2015-08-20,3,12049.376
882,2015-08-27,4,7926.9106
882,2015-09-03,5,6213.5356
882,2015-09-10,6,5057.2944
883,2015-08-06,1,9309.87
883,2015-08-13,2,4540.805
883,2015-08-20,3,8384.578
883,2015-08-27,4,5435.932
883,2015-09-03,5,6982.567
883,2015-09-10,6,6967.83
884,2015-08-06,1,8128.9487
884,2015-08-13,2,8669.339
884,2015-08-20,3,11441.603
884,2015-08-27,4,8741.491
884,2015-09-03,5,7171.622
884,2015-09-10,6,5169.32
885,2015-08-06,1,10581.558
885,2015-08-13,2,6549.311
885,2015-08-20,3,10259.466
885,2015-08-27,4,7175.006
885,2015-09-03,5,4769.9556
885,2015-09-10,6,7107.0215
886,2015-08-06,1,8020.239
886,2015-08-13,2,7287.754
886,2015-08-20,3,12220.405
886,2015-08-27,4,9528.194
886,2015-09-03,5,7171.622
886,2015-09-10,6,5169.32
887,2015-08-06,1,8527.879
887,2015-08-13,2,8139.1504
887,2015-08-20,3,10587.507
887,2015-08-27,4,11284.545
887,2015-09-03,5,7006.2446
887,2015-09-10,6,6010.281
888,2015-08-06,1,10049.218
888,2015-08-13,2,8047.548
888,2015-08-20,3,12414.824
888,2015-08-27,4,10673.076
888,2015-09-03,5,10001.929
888,2015-09-10,6,7545.49
889,2015-08-06,1,11228.009
889,2015-08-13,2,4892.8037
889,2015-08-20,3,6054.2476
889,2015-08-27,4,7753.908
889,2015-09-03,5,6924.831
889,2015-09-10,6,6967.83
890,2015-08-06,1,7079.546
890,2015-08-13,2,8492.306
890,2015-08-20,3,11441.603
890,2015-08-27,4,9236.261
890,2015-09-03,5,7171.622
890,2015-09-10,6,5169.32
891,2015-08-06,1,10053.21
891,2015-08-13,2,7112.6313
891,2015-08-20,3,12136.463
891,2015-08-27,4,11800.475
891,2015-09-03,5,8297.057
891,2015-09-10,6,6402.748
892,2015-08-06,1,9754.978
892,2015-08-13,2,7910.426
892,2015-08-20,3,12589.394
892,2015-08-27,4,12458.963
892,2015-09-03,5,8127.804
892,2015-09-10,6,6402.748
893,2015-08-06,1,8287.494
893,2015-08-13,2,8689.582
893,2015-08-20,3,12401.063
893,2015-08-27,4,8280.181
893,2015-09-03,5,7171.622
893,2015-09-10,6,5057.2944
894,2015-08-06,1,9224.992
894,2015-08-13,2,8654.571
894,2015-08-20,3,13951.155
894,2015-08-27,4,10672.671
894,2015-09-03,5,9724.267
894,2015-09-10,6,6488.33
895,2015-08-06,1,13856.488
895,2015-08-13,2,5880.5967
895,2015-08-20,3,16955.98
895,2015-08-27,4,11196.512
895,2015-09-03,5,8319.1455
895,2015-09-10,6,9938.82
896,2015-08-06,1,8964.705
896,2015-08-13,2,6975.848
896,2015-08-20,3,12316.509
896,2015-08-27,4,10265.891
896,2015-09-03,5,8063.4053
896,2015-09-10,6,6010.281
897,2015-08-06,1,8598.1
897,2015-08-13,2,7030.5815
897,2015-08-20,3,8482.194
897,2015-08-27,4,7655.476
897,2015-09-03,5,6982.567
897,2015-09-10,6,6967.83
898,2015-08-06,1,9272.985
898,2015-08-13,2,6936.031
898,2015-08-20,3,11363.805
898,2015-08-27,4,11003.0625
898,2015-09-03,5,7287.9067
898,2015-09-10,6,4687.022
899,2015-08-06,1,10446.437
899,2015-08-13,2,6909.4634
899,2015-08-20,3,8403.668
899,2015-08-27,4,7031.291
899,2015-09-03,5,4875.1035
899,2015-09-10,6,6967.83
900,2015-08-06,1,7727.873
900,2015-08-13,2,7569.1245
900,2015-08-20,3,12478.228
900,2015-08-27,4,9012.6455
900,2015-09-03,5,7171.622
900,2015-09-10,6,5169.32
901,2015-08-06,1,8618.674
901,2015-08-13,2,7149.9536
901,2015-08-20,3,11727.543
901,2015-08-27,4,10766.021
901,2015-09-03,5,7006.2446
901,2015-09-10,6,6010.281
902,2015-08-06,1,9506.335
902,2015-08-13,2,4204.052
902,2015-08-20,3,6513.247
902,2015-08-27,4,7422.565
902,2015-09-03,5,6982.567
902,2015-09-10,6,6967.83
903,2015-08-06,1,14558.632
903,2015-08-13,2,8939.475
903,2015-08-20,3,16909.82
903,2015-08-27,4,11685.236
903,2015-09-03,5,7968.905
903,2015-09-10,6,10373.98
904,2015-08-06,1,8187.4185
904,2015-08-13,2,8487.567
904,2015-08-20,3,11386.175
904,2015-08-27,4,7224.264
904,2015-09-03,5,6150.95
904,2015-09-10,6,5057.2944
905,2015-08-06,1,8034.8228
905,2015-08-13,2,6726.308
905,2015-08-20,3,11976.427
905,2015-08-27,4,9012.6455
905,2015-09-03,5,7171.622
905,2015-09-10,6,5057.2944
906,2015-08-06,1,14944.468
906,2015-08-13,2,6795.069
906,2015-08-20,3,16573.852
906,2015-08-27,4,10586.536
906,2015-09-03,5,8935.102
906,2015-09-10,6,9975.641
907,2015-08-06,1,8543.312
907,2015-08-13,2,6463.5576
907,2015-08-20,3,12202.055
907,2015-08-27,4,8999.856
907,2015-09-03,5,7171.622
907,2015-09-10,6,5169.32
908,2015-08-06,1,10509.896
908,2015-08-13,2,4667.073
908,2015-08-20,3,5547.5728
908,2015-08-27,4,7530.4365
908,2015-09-03,5,6924.831
908,2015-09-10,6,6967.83
909,2015-08-06,1,11687.269
909,2015-08-13,2,16911.443
909,2015-08-20,3,13483.581
909,2015-08-27,4,8326.709
909,2015-09-03,5,9924.887
909,2015-09-10,6,10532.816
910,2015-08-06,1,8243.529
910,2015-08-13,2,8165.3228
910,2015-08-20,3,11420.388
910,2015-08-27,4,7843.392
910,2015-09-03,5,6150.95
910,2015-09-10,6,6828.8784
911,2015-08-06,1,12757.212
911,2015-08-13,2,6660.062
911,2015-08-20,3,8878.805
911,2015-08-27,4,13565.7
911,2015-09-03,5,10066.444
911,2015-09-10,6,9186.459
912,2015-08-06,1,8662.953
912,2015-08-13,2,8954.581
912,2015-08-20,3,11053.985
912,2015-08-27,4,7083.1616
912,2015-09-03,5,6150.95
912,2015-09-10,6,5057.2944
913,2015-08-06,1,10513.626
913,2015-08-13,2,7414.977
913,2015-08-20,3,9995.42
913,2015-08-27,4,12829.547
913,2015-09-03,5,10001.929
913,2015-09-10,6,8133.2246
914,2015-08-06,1,11814.6
914,2015-08-13,2,6130.965
914,2015-08-20,3,9737.983
914,2015-08-27,4,10323.119
914,2015-09-03,5,10013.923
914,2015-09-10,6,8197.473
915,2015-08-06,1,8325.724
915,2015-08-13,2,6645.189
915,2015-08-20,3,11861.177
915,2015-08-27,4,10657.604
915,2015-09-03,5,7287.9067
915,2015-09-10,6,4687.022
916,2015-08-06,1,9508.225
916,2015-08-13,2,7080.7734
916,2015-08-20,3,10216.814
916,2015-08-27,4,7048.355
916,2015-09-03,5,4683.3037
916,2015-09-10,6,7107.0215
917,2015-08-06,1,9697.593
917,2015-08-13,2,6976.341
917,2015-08-20,3,11622.147
917,2015-08-27,4,9236.261
917,2015-09-03,5,6543.4175
917,2015-09-10,6,5057.2944
918,2015-08-06,1,8860.64
918,2015-08-13,2,7740.3096
918,2015-08-20,3,9351.562
918,2015-08-27,4,7291.9
918,2015-09-03,5,4932.8394
918,2015-09-10,6,6967.83
919,2015-08-06,1,9556.093
919,2015-08-13,2,8291.024
919,2015-08-20,3,10753.979
919,2015-08-27,4,6868.375
919,2015-09-03,5,4827.6914
919,2015-09-10,6,6828.8784
920,2015-08-06,1,9240.004
920,2015-08-13,2,8597.164
920,2015-08-20,3,12440.843
920,2015-08-27,4,7839.465
920,2015-09-03,5,7171.622
920,2015-09-10,6,5169.32
921,2015-08-06,1,11930.178
921,2015-08-13,2,5720.1533
921,2015-08-20,3,11829.574
921,2015-08-27,4,11361.317
921,2015-09-03,5,9893.512
921,2015-09-10,6,7030.953
922,2015-08-06,1,9203.91
922,2015-08-13,2,6971.166
922,2015-08-20,3,12084.875
922,2015-08-27,4,10766.021
922,2015-09-03,5,7006.2446
922,2015-09-10,6,6010.281
923,2015-08-06,1,9587.133
923,2015-08-13,2,6547.2744
923,2015-08-20,3,8918.279
923,2015-08-27,4,7885.194
923,2015-09-03,5,4932.8394
923,2015-09-10,6,6967.83
924,2015-08-06,1,12203.389
924,2015-08-13,2,4329.3413
924,2015-08-20,3,7377.5083
924,2015-08-27,4,5758.8555
924,2015-09-03,5,6924.831
924,2015-09-10,6,6967.83
925,2015-08-06,1,10137.395
925,2015-08-13,2,6298.667
925,2015-08-20,3,12734.023
925,2015-08-27,4,11250.677
925,2015-09-03,5,8070.0684
925,2015-09-10,6,6402.748
926,2015-08-06,1,9619.188
926,2015-08-13,2,8130.074
926,2015-08-20,3,13554.954
926,2015-08-27,4,12558.485
926,2015-09-03,5,7532.114
926,2015-09-10,6,6168.944
927,2015-08-06,1,7882.9277
927,2015-08-13,2,8350.842
927,2015-08-20,3,12109.249
927,2015-08-27,4,8280.181
927,2015-09-03,5,6543.4175
927,2015-09-10,6,5057.2944
928,2015-08-06,1,7740.9927
928,2015-08-13,2,7365.429
928,2015-08-20,3,10443.806
928,2015-08-27,4,12190.325
928,2015-09-03,5,8502.084
928,2015-09-10,6,7030.953
929,2015-08-06,1,8577.906
929,2015-08-13,2,9143.592
929,2015-08-20,3,11899.828
929,2015-08-27,4,8070.7896
929,2015-09-03,5,6150.95
929,2015-09-10,6,5057.2944
930,2015-08-06,1,8224.868
930,2015-08-13,2,6700.96
930,2015-08-20,3,12311.433
930,2015-08-27,4,10051.264
930,2015-09-03,5,7171.622
930,2015-09-10,6,4542.6353
931,2015-08-06,1,11845.093
931,2015-08-13,2,7151.846
931,2015-08-20,3,10471.683
931,2015-08-27,4,7175.006
931,2015-09-03,5,4769.9556
931,2015-09-10,6,6828.8784
932,2015-08-06,1,10168.142
932,2015-08-13,2,7549.3604
932,2015-08-20,3,11553.66
932,2015-08-27,4,12585.588
932,2015-09-03,5,8444.348
932,2015-09-10,6,6797.147
933,2015-08-06,1,10111.652
933,2015-08-13,2,8327.905
933,2015-08-20,3,11889.215
933,2015-08-27,4,12458.963
933,2015-09-03,5,8317.214
933,2015-09-10,6,7030.953
934,2015-08-06,1,8376.147
934,2015-08-13,2,6185.675
934,2015-08-20,3,12111.994
934,2015-08-27,4,9528.194
934,2015-09-03,5,7171.622
934,2015-09-10,6,5169.32
935,2015-08-06,1,7540.922
935,2015-08-13,2,9177.161
935,2015-08-20,3,12054.213
935,2015-08-27,4,8055.57
935,2015-09-03,5,6213.5356
935,2015-09-10,6,5057.2944
936,2015-08-06,1,8427.023
936,2015-08-13,2,6809.6377
936,2015-08-20,3,12220.728
936,2015-08-27,4,8339.601
936,2015-09-03,5,7171.622
936,2015-09-10,6,5057.2944
937,2015-08-06,1,7909.69
937,2015-08-13,2,6739.4277
937,2015-08-20,3,12009.736
937,2015-08-27,4,11172.791
937,2015-09-03,5,8354.793
937,2015-09-10,6,6402.748
938,2015-08-06,1,13660.244
938,2015-08-13,2,8570.358
938,2015-08-20,3,10491.1
938,2015-08-27,4,11248.82
938,2015-09-03,5,10047.282
938,2015-09-10,6,8910.262
939,2015-08-06,1,9589.21
939,2015-08-13,2,7934.236
939,2015-08-20,3,11405.206
939,2015-08-27,4,7375.2427
939,2015-09-03,5,6150.95
939,2015-09-10,6,6828.8784
940,2015-08-06,1,9803.232
940,2015-08-13,2,7104.833
940,2015-08-20,3,11332.402
940,2015-08-27,4,11803.072
940,2015-09-03,5,8502.084
940,2015-09-10,6,7030.953
941,2015-08-06,1,9376.288
941,2015-08-13,2,8462.395
941,2015-08-20,3,9867.268
941,2015-08-27,4,7568.808
941,2015-09-03,5,5044.864
941,2015-09-10,6,6967.83
942,2015-08-06,1,8317.569
942,2015-08-13,2,7862.5205
942,2015-08-20,3,11476.322
942,2015-08-27,4,9606.196
942,2015-09-03,5,7171.622
942,2015-09-10,6,5313.7085
943,2015-08-06,1,9626.803
943,2015-08-13,2,6721.1333
943,2015-08-20,3,13059.279
943,2015-08-27,4,10159.684
943,2015-09-03,5,7299.017
943,2015-09-10,6,6010.281
944,2015-08-06,1,8930.373
944,2015-08-13,2,8405.083
944,2015-08-20,3,12489.732
944,2015-08-27,4,12409.092
944,2015-09-03,5,8145.5396
944,2015-09-10,6,6402.748
945,2015-08-06,1,9510.56
945,2015-08-13,2,4556.6777
945,2015-08-20,3,6845.634
945,2015-08-27,4,5435.932
945,2015-09-03,5,6982.567
945,2015-09-10,6,6967.83
946,2015-08-06,1,10549.788
946,2015-08-13,2,4461.404
946,2015-08-20,3,6059.0215
946,2015-08-27,4,5758.8555
946,2015-09-03,5,6924.831
946,2015-09-10,6,6967.83
947,2015-08-06,1,10918.507
947,2015-08-13,2,6489.3203
947,2015-08-20,3,11332.238
947,2015-08-27,4,12598.155
947,2015-09-03,5,8444.348
947,2015-09-10,6,6797.147
948,2015-08-06,1,14206.159
948,2015-08-13,2,1466.917
948,2015-08-20,3,13690.904
948,2015-08-27,4,10811.044
948,2015-09-03,5,10037.816
948,2015-09-10,6,7836.878
949,2015-08-06,1,10062.131
949,2015-08-13,2,8225.152
949,2015-08-20,3,9544.379
949,2015-08-27,4,7680.6245
949,2015-09-03,5,4987.128
949,2015-09-10,6,6967.83
950,2015-08-06,1,9213.24
950,2015-08-13,2,8232.055
950,2015-08-20,3,10827.307
950,2015-08-27,4,8338.302
950,2015-09-03,5,6213.5356
950,2015-09-10,6,5057.2944
951,2015-08-06,1,12191.782
951,2015-08-13,2,7827.393
951,2015-08-20,3,10593.993
951,2015-08-27,4,12614.89
951,2015-09-03,5,8444.348
951,2015-09-10,6,6797.147
952,2015-08-06,1,9990.773
952,2015-08-13,2,7537.984
952,2015-08-20,3,12763.721
952,2015-08-27,4,8124.8276
952,2015-09-03,5,6421.44
952,2015-09-10,6,5057.2944
953,2015-08-06,1,8920.168
953,2015-08-13,2,8444.73
953,2015-08-20,3,9867.268
953,2015-08-27,4,7624.2046
953,2015-09-03,5,5044.864
953,2015-09-10,6,6967.83
954,2015-08-06,1,8497.31
954,2015-08-13,2,6765.028
954,2015-08-20,3,12495.299
954,2015-08-27,4,9528.194
954,2015-09-03,5,7107.379
954,2015-09-10,6,5057.2944
955,2015-08-06,1,10301.597
955,2015-08-13,2,6795.881
955,2015-08-20,3,8228.367
955,2015-08-27,4,7050.4297
955,2015-09-03,5,6646.6865
955,2015-09-10,6,6967.83
956,2015-08-06,1,8088.647
956,2015-08-13,2,7501.7793
956,2015-08-20,3,7973.589
956,2015-08-27,4,7655.476
956,2015-09-03,5,6982.567
956,2015-09-10,6,6967.83
957,2015-08-06,1,11240.678
957,2015-08-13,2,8713.844
957,2015-08-20,3,12540.103
957,2015-08-27,4,13312.421
957,2015-09-03,5,9143.459
957,2015-09-10,6,7082.3364
958,2015-08-06,1,9904.214
958,2015-08-13,2,5377.2915
958,2015-08-20,3,6314.912
958,2015-08-27,4,7655.476
958,2015-09-03,5,6982.567
958,2015-09-10,6,6967.83
959,2015-08-06,1,9723.673
959,2015-08-13,2,7484.4043
959,2015-08-20,3,12338.128
959,2015-08-27,4,10978.172
959,2015-09-03,5,8063.4053
959,2015-09-10,6,6072.866
960,2015-08-06,1,8794.817
960,2015-08-13,2,7717.167
960,2015-08-20,3,12202.697
960,2015-08-27,4,12409.092
960,2015-09-03,5,8372.529
960,2015-09-10,6,7030.953
961,2015-08-06,1,7824.2246
961,2015-08-13,2,8290.58
961,2015-08-20,3,12245.972
961,2015-08-27,4,8280.181
961,2015-09-03,5,7171.622
961,2015-09-10,6,5057.2944
962,2015-08-06,1,8656.623
962,2015-08-13,2,6714.8784
962,2015-08-20,3,11480.831
962,2015-08-27,4,9236.261
962,2015-09-03,5,6543.4175
962,2015-09-10,6,5057.2944
963,2015-08-06,1,13617.122
963,2015-08-13,2,10063.558
963,2015-08-20,3,14341.432
963,2015-08-27,4,12492.433
963,2015-09-03,5,10681.789
963,2015-09-10,6,9758.352
964,2015-08-06,1,10631.488
964,2015-08-13,2,6511.986
964,2015-08-20,3,9945.711
964,2015-08-27,4,12829.547
964,2015-09-03,5,9819.304
964,2015-09-10,6,8133.2246
965,2015-08-06,1,8888.028
965,2015-08-13,2,8044.993
965,2015-08-20,3,13225.976
965,2015-08-27,4,13173.229
965,2015-09-03,5,9724.267
965,2015-09-10,6,6254.524
966,2015-08-06,1,9353.36
966,2015-08-13,2,4291.76
966,2015-08-20,3,8017.422
966,2015-08-27,4,5731.688
966,2015-09-03,5,6982.567
966,2015-09-10,6,6967.83
967,2015-08-06,1,10323.973
967,2015-08-13,2,7737.5317
967,2015-08-20,3,10751.746
967,2015-08-27,4,13151.562
967,2015-09-03,5,8734.668
967,2015-09-10,6,6797.147
968,2015-08-06,1,9179.343
968,2015-08-13,2,7387.4546
968,2015-08-20,3,11735.236
968,2015-08-27,4,10265.891
968,2015-09-03,5,7525.9985
968,2015-09-10,6,6010.281
969,2015-08-06,1,10577.272
969,2015-08-13,2,4093.5376
969,2015-08-20,3,5552.3467
969,2015-08-27,4,7530.4365
969,2015-09-03,5,6924.831
969,2015-09-10,6,6967.83
970,2015-08-06,1,10380.763
970,2015-08-13,2,5902.4536
970,2015-08-20,3,6366.6978
970,2015-08-27,4,7031.4565
970,2015-09-03,5,6924.831
970,2015-09-10,6,6967.83
971,2015-08-06,1,9128.142
971,2015-08-13,2,7925.7227
971,2015-08-20,3,10404.501
971,2015-08-27,4,10497.015
971,2015-09-03,5,10059.665
971,2015-09-10,6,7708.2354
972,2015-08-06,1,9102.235
972,2015-08-13,2,4900.2495
972,2015-08-20,3,8619.511
972,2015-08-27,4,7852.2974
972,2015-09-03,5,6982.567
972,2015-09-10,6,6967.83
973,2015-08-06,1,8301.2705
973,2015-08-13,2,7571.5933
973,2015-08-20,3,11101.899
973,2015-08-27,4,10939.08
973,2015-09-03,5,7002.718
973,2015-09-10,6,4687.022
974,2015-08-06,1,13013.461
974,2015-08-13,2,9568.816
974,2015-08-20,3,17972.922
974,2015-08-27,4,11245.995
974,2015-09-03,5,7786.751
974,2015-09-10,6,10550.62
975,2015-08-06,1,10010.972
975,2015-08-13,2,7402.9707
975,2015-08-20,3,11896.052
975,2015-08-27,4,10978.172
975,2015-09-03,5,8005.6694
975,2015-09-10,6,6072.866
976,2015-08-06,1,8280.185
976,2015-08-13,2,7899.415
976,2015-08-20,3,11037.242
976,2015-08-27,4,10157.473
976,2015-09-03,5,7002.718
976,2015-09-10,6,4687.022
977,2015-08-06,1,11708.217
977,2015-08-13,2,4557.7515
977,2015-08-20,3,7410.676
977,2015-08-27,4,5532.74
977,2015-09-03,5,6924.831
977,2015-09-10,6,6967.83
978,2015-08-06,1,9636.631
978,2015-08-13,2,7396.301
978,2015-08-20,3,12102.474
978,2015-08-27,4,10978.172
978,2015-09-03,5,8063.4053
978,2015-09-10,6,6010.281
979,2015-08-06,1,8072.6143
979,2015-08-13,2,7058.0537
979,2015-08-20,3,11129.923
979,2015-08-27,4,9606.196
979,2015-09-03,5,7171.622
979,2015-09-10,6,5057.2944
980,2015-08-06,1,7274.352
980,2015-08-13,2,8712.181
980,2015-08-20,3,11731.112
980,2015-08-27,4,8721.333
980,2015-09-03,5,6213.5356
980,2015-09-10,6,5057.2944
981,2015-08-06,1,9152.597
981,2015-08-13,2,7977.092
981,2015-08-20,3,11767.509
981,2015-08-27,4,11572.012
981,2015-09-03,5,7525.9985
981,2015-09-10,6,6072.866
982,2015-08-06,1,8112.083
982,2015-08-13,2,7473.633
982,2015-08-20,3,13561.031
982,2015-08-27,4,11064.783
982,2015-09-03,5,10005.747
982,2015-09-10,6,6488.33
983,2015-08-06,1,8806.065
983,2015-08-13,2,9235.298
983,2015-08-20,3,14069.55
983,2015-08-27,4,11064.783
983,2015-09-03,5,9724.267
983,2015-09-10,6,7101.6353
984,2015-08-06,1,8265.332
984,2015-08-13,2,8760.565
984,2015-08-20,3,11000.38
984,2015-08-27,4,9086.954
984,2015-09-03,5,6213.5356
984,2015-09-10,6,5057.2944
985,2015-08-06,1,10040.161
985,2015-08-13,2,6276.922
985,2015-08-20,3,9778.149
985,2015-08-27,4,9553.694
985,2015-09-03,5,9792.802
985,2015-09-10,6,7129.076
986,2015-08-06,1,10979.57
986,2015-08-13,2,5963.4395
986,2015-08-20,3,8595.008
986,2015-08-27,4,7529.6523
986,2015-09-03,5,6646.6865
986,2015-09-10,6,6967.83
987,2015-08-06,1,8359.35
987,2015-08-13,2,6822.789
987,2015-08-20,3,11290.923
987,2015-08-27,4,10134.532
987,2015-09-03,5,7002.718
987,2015-09-10,6,4542.6353
988,2015-08-06,1,10221.903
988,2015-08-13,2,5189.803
988,2015-08-20,3,8413.947
988,2015-08-27,4,7154.796
988,2015-09-03,5,6646.6865
988,2015-09-10,6,6967.83
989,2015-08-06,1,9131.242
989,2015-08-13,2,8498.879
989,2015-08-20,3,10778.734
989,2015-08-27,4,7348.979
989,2015-09-03,5,4827.6914
989,2015-09-10,6,7107.0215
990,2015-08-06,1,6900.171
990,2015-08-13,2,8272.773
990,2015-08-20,3,12079.738
990,2015-08-27,4,9012.6455
990,2015-09-03,5,7171.622
990,2015-09-10,6,5169.32
991,2015-08-06,1,10232.416
991,2015-08-13,2,6560.7466
991,2015-08-20,3,9717.659
991,2015-08-27,4,7506.6523
991,2015-09-03,5,5131.5166
991,2015-09-10,6,6967.83
992,2015-08-06,1,11002.437
992,2015-08-13,2,7086.756
992,2015-08-20,3,8800.352
992,2015-08-27,4,7592.2373
992,2015-09-03,5,4875.1035
992,2015-09-10,6,6967.83
993,2015-08-06,1,10112.813
993,2015-08-13,2,8376.131
993,2015-08-20,3,11394.671
993,2015-08-27,4,12446.3955
993,2015-09-03,5,8444.348
993,2015-09-10,6,7030.953
994,2015-08-06,1,13611.7705
994,2015-08-13,2,7384.9634
994,2015-08-20,3,8631.08
994,2015-08-27,4,7031.291
994,2015-09-03,5,6646.6865
994,2015-09-10,6,6967.83
995,2015-08-06,1,11179.49
995,2015-08-13,2,6657.758
995,2015-08-20,3,9016.967
995,2015-08-27,4,12753.226
995,2015-09-03,5,9639.829
995,2015-09-10,6,8113.0674
996,2015-08-06,1,9673.191
996,2015-08-13,2,8314.512
996,2015-08-20,3,12597.06
996,2015-08-27,4,12558.485
996,2015-09-03,5,8069.517
996,2015-09-10,6,6168.944
997,2015-08-06,1,10249.944
997,2015-08-13,2,7403.2573
997,2015-08-20,3,8393.221
997,2015-08-27,4,7071.5127
997,2015-09-03,5,4875.1035
997,2015-09-10,6,6967.83
998,2015-08-06,1,9645.498
998,2015-08-13,2,4176.3687
998,2015-08-20,3,8080.5176
998,2015-08-27,4,5955.1606
998,2015-09-03,5,6982.567
998,2015-09-10,6,6967.83
999,2015-08-06,1,10328.074
999,2015-08-13,2,9033.775
999,2015-08-20,3,10306.73
999,2015-08-27,4,11573.387
999,2015-09-03,5,10233.368
999,2015-09-10,6,8019.7773
1000,2015-08-06,1,9842.396
1000,2015-08-13,2,7652.8438
1000,2015-08-20,3,11599.098
1000,2015-08-27,4,11284.545
1000,2015-09-03,5,7287.9067
1000,2015-09-10,6,6010.281
1001,2015-08-06,1,9199.628
1001,2015-08-13,2,8763.528
1001,2015-08-20,3,11196.913
1001,2015-08-27,4,7843.392
1001,2015-09-03,5,6150.95
1001,2015-09-10,6,6828.8784
1002,2015-08-06,1,8617.066
1002,2015-08-13,2,6582.606
1002,2015-08-20,3,12333.962
1002,2015-08-27,4,9991.844
1002,2015-09-03,5,7456.8096
1002,2015-09-10,6,5313.7085
1003,2015-08-06,1,9618.127
1003,2015-08-13,2,8563.488
1003,2015-08-20,3,11970.689
1003,2015-08-27,4,12311.148
1003,2015-09-03,5,7002.718
1003,2015-09-10,6,6010.281
1004,2015-08-06,1,8902.731
1004,2015-08-13,2,8596.039
1004,2015-08-20,3,10407.783
1004,2015-08-27,4,7279.726
1004,2015-09-03,5,4827.6914
1004,2015-09-10,6,6828.8784
